method_id,split,reporter_slug,metric,legacy_partition_median,corrected_partition_mean,n_partitions,mean_minus_legacy_median
multitab_pilot,strict_whole_screen,nuclear_speckles_srrm2,gene_macro_feature_pearson,0.60035013120311,0.60035013120311,2,0.0
multitab_pilot,strict_whole_screen,nuclei_nucleolive_live_cell_dye,gene_macro_feature_pearson,0.4421986325711865,0.4421986325711865,2,0.0
multitab_pilot,strict_whole_screen,nucleolus-dfc_fbl,gene_macro_feature_pearson,0.4668278221894676,0.4668278221894676,2,0.0
multitab_pilot,strict_whole_screen,nucleolus-gc_npm3,gene_macro_feature_pearson,0.6818611222940186,0.6818611222940186,2,0.0
multitab_pilot,strict_whole_screen,oxidative_stress_cellrox_live-cell_dye,gene_macro_feature_pearson,0.43633478703365347,0.43633478703365347,2,0.0
multitab_pilot,strict_whole_screen,peroxisome_peroxi_spy650_live_cell_dye,gene_macro_feature_pearson,0.6697755493223667,0.6697755493223667,2,0.0
multitab_pilot,strict_whole_screen,plasma_membrane_atp1b3,gene_macro_feature_pearson,0.7538502129415671,0.7538502129415671,2,0.0
multitab_pilot,strict_whole_screen,plasma_membrane_slc3a2,gene_macro_feature_pearson,0.9142360178132851,0.9142360178132851,2,0.0
multitab_pilot,strict_whole_screen,proteasome_psmb7,gene_macro_feature_pearson,0.5685729619581252,0.5685729619581252,2,0.0
multitab_pilot,strict_whole_screen,recycling_endosome_tfrc,gene_macro_feature_pearson,0.8469575929145019,0.8469575929145019,2,0.0
multitab_pilot,strict_whole_screen,trans-golgi_vamp3,gene_macro_feature_pearson,0.567946601503839,0.567946601503839,2,0.0
resmlp_52head,field_holdout_sanity,5xupre,gene_macro_feature_pearson,0.7092559695243835,0.7092632257938385,5,7.256269454969377e-06
resmlp_52head,field_holdout_sanity,actin_filament_fastact_spy555_live_cell_dye,gene_macro_feature_pearson,0.8919183587034544,0.8876645925144355,5,-0.004253766189018848
resmlp_52head,field_holdout_sanity,autophagosome_atg101,gene_macro_feature_pearson,0.626188405478994,0.6251525496443112,5,-0.0010358558346827973
resmlp_52head,field_holdout_sanity,autophagosome_map1lc3b,gene_macro_feature_pearson,0.8441588046650091,0.84596560622255,5,0.0018068015575408714
resmlp_52head,field_holdout_sanity,b-catenin,gene_macro_feature_pearson,0.5324708245694637,0.5334295676648617,5,0.000958743095398007
resmlp_52head,field_holdout_sanity,c-myc,gene_macro_feature_pearson,0.5134387880563736,0.5099469578266144,5,-0.0034918302297591852
resmlp_52head,field_holdout_sanity,caspase_activity_cellevent-caspase_live-cell_dye,gene_macro_feature_pearson,0.5360526622583469,0.53487728027006,5,-0.0011753819882869276
resmlp_52head,field_holdout_sanity,cell_proliferation_marker_mki67,gene_macro_feature_pearson,0.6104404218494892,0.6160626955330372,5,0.005622273683547951
resmlp_52head,field_holdout_sanity,chaperones_hspa1b,gene_macro_feature_pearson,0.780953798443079,0.7821032082041104,5,0.0011494097610313947
resmlp_52head,field_holdout_sanity,chromalive_488_excitation,gene_macro_feature_pearson,0.7139802699287733,0.7120705984532834,5,-0.0019096714754899269
resmlp_52head,field_holdout_sanity,chromatin_h2bc21,gene_macro_feature_pearson,0.6952750471731027,0.6905657055477301,5,-0.004709341625372621
resmlp_52head,field_holdout_sanity,clathrin_vesicles_clta,gene_macro_feature_pearson,0.8743644170463085,0.8765875279903412,5,0.0022231109440327135
resmlp_52head,field_holdout_sanity,early_endosome_eea1,gene_macro_feature_pearson,0.8759561789532503,0.874773425857226,5,-0.001182753096024336
resmlp_52head,field_holdout_sanity,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,gene_macro_feature_pearson,0.692111823707819,0.6893850483000279,5,-0.0027267754077910933
resmlp_52head,field_holdout_sanity,endosome_vps35,gene_macro_feature_pearson,0.788122221827507,0.7876972258090973,5,-0.000424996018409729
resmlp_52head,field_holdout_sanity,er_cona,gene_macro_feature_pearson,0.5817805570032861,0.5816584697200192,5,-0.00012208728326690288
resmlp_52head,field_holdout_sanity,er_golgi_bridge_vapa,gene_macro_feature_pearson,0.7573622291286787,0.7516050028304259,5,-0.0057572262982528155
resmlp_52head,field_holdout_sanity,er_golgi_cop-ii_sec23a,gene_macro_feature_pearson,0.893657099455595,0.8936522543430329,5,-4.845112562157361e-06
resmlp_52head,field_holdout_sanity,er_golgi_cope,gene_macro_feature_pearson,0.7846759657065073,0.7842666866878669,5,-0.00040927901864040717
resmlp_52head,field_holdout_sanity,er_ncln,gene_macro_feature_pearson,0.5694047237435976,0.5672884898260235,5,-0.002116233917574095
resmlp_52head,field_holdout_sanity,er_sec61b,gene_macro_feature_pearson,0.7757029955585798,0.7773796672622363,5,0.0016766717036564849
resmlp_52head,field_holdout_sanity,f-actin_phalloidin,gene_macro_feature_pearson,0.6184510555532243,0.6196369099948141,5,0.0011858544415898065
resmlp_52head,field_holdout_sanity,fe2+_ferhonox_live-cell_dye,gene_macro_feature_pearson,0.8643320724368095,0.8657589234411717,5,0.0014268510043621285
resmlp_52head,field_holdout_sanity,late_endosome_rab7a,gene_macro_feature_pearson,0.8924186180035273,0.8919043692449728,5,-0.0005142487585544364
resmlp_52head,field_holdout_sanity,lipid_droplet_bodipy_live_cell_dye,gene_macro_feature_pearson,0.8859647450347742,0.8871968413392702,5,0.0012320963044960553
resmlp_52head,field_holdout_sanity,lipid_droplet_plin2,gene_macro_feature_pearson,0.6953445052107176,0.6791346240788698,5,-0.016209881131847736
resmlp_52head,field_holdout_sanity,lysosome_lamp1,gene_macro_feature_pearson,0.7079394049942493,0.6954231910407543,5,-0.012516213953495003
resmlp_52head,field_holdout_sanity,lysosome_lysotracker_live-cell_dye,gene_macro_feature_pearson,0.9055571829279264,0.9011794437964757,5,-0.004377739131450675
resmlp_52head,field_holdout_sanity,microtubules_map4,gene_macro_feature_pearson,0.77052549396952,0.7620604947209358,5,-0.008464999248584126
resmlp_52head,field_holdout_sanity,microtubules_tubulin,gene_macro_feature_pearson,0.5993609577417374,0.5982893978142076,5,-0.0010715599275297194
resmlp_52head,field_holdout_sanity,mitochondria_chromalive_561_excitation,gene_macro_feature_pearson,0.7292790624002615,0.7313598131140073,5,0.0020807507137458048
resmlp_52head,field_holdout_sanity,mitochondria_tomm20,gene_macro_feature_pearson,0.5538848646812968,0.5555985960695479,5,0.0017137313882510385
resmlp_52head,field_holdout_sanity,mitochondria_tomm70a,gene_macro_feature_pearson,0.6859678452213606,0.6855941695471606,5,-0.00037367567419999137
resmlp_52head,field_holdout_sanity,nuclear_speckles_srrm2,gene_macro_feature_pearson,0.8107378880182902,0.809269481152296,5,-0.001468406865994143
resmlp_52head,field_holdout_sanity,nuclei_hoechst,gene_macro_feature_pearson,0.6787410428126653,0.6775466549396515,5,-0.0011943878730138469
resmlp_52head,field_holdout_sanity,nuclei_nucleolive_live_cell_dye,gene_macro_feature_pearson,0.7323273991545042,0.7292068046828112,5,-0.0031205944716929945
resmlp_52head,field_holdout_sanity,nucleoli_npm1,gene_macro_feature_pearson,0.4221179075539112,0.42513892524358293,5,0.0030210176896717233
resmlp_52head,field_holdout_sanity,nucleolus-dfc_fbl,gene_macro_feature_pearson,0.7255271822214127,0.7305245712399483,5,0.004997389018535636
resmlp_52head,field_holdout_sanity,nucleolus-gc_npm3,gene_macro_feature_pearson,0.7443510902424654,0.7443298826615016,5,-2.1207580963800154e-05
resmlp_52head,field_holdout_sanity,oxidative_stress_cellrox_live-cell_dye,gene_macro_feature_pearson,0.6398906571169695,0.6426992740482091,5,0.0028086169312396825
resmlp_52head,field_holdout_sanity,p21,gene_macro_feature_pearson,0.5152703871329626,0.5169316999117534,5,0.00166131277879078
resmlp_52head,field_holdout_sanity,p53,gene_macro_feature_pearson,0.4632533612350623,0.45934412424763044,5,-0.003909236987431841
resmlp_52head,field_holdout_sanity,peroxisome_peroxi_spy650_live_cell_dye,gene_macro_feature_pearson,0.7458645763496558,0.748832768201828,5,0.0029681918521722306
resmlp_52head,field_holdout_sanity,plasma_membrane_atp1b3,gene_macro_feature_pearson,0.657743296896418,0.6568686599532764,5,-0.0008746369431416046
resmlp_52head,field_holdout_sanity,plasma_membrane_slc3a2,gene_macro_feature_pearson,0.8873089651266733,0.8899446939428648,5,0.0026357288161914516
resmlp_52head,field_holdout_sanity,plasma_membrane_wga,gene_macro_feature_pearson,0.6306940925618013,0.6318339026636547,5,0.001139810101853378
resmlp_52head,field_holdout_sanity,prb,gene_macro_feature_pearson,0.4650889178117116,0.46619331260522207,5,0.001104394793510488
resmlp_52head,field_holdout_sanity,proteasome_psmb7,gene_macro_feature_pearson,0.5269772183770934,0.5251097165669003,5,-0.0018675018101931284
resmlp_52head,field_holdout_sanity,ps6,gene_macro_feature_pearson,0.5624245366314427,0.5632611939233417,5,0.0008366572918990789
resmlp_52head,field_holdout_sanity,recycling_endosome_tfrc,gene_macro_feature_pearson,0.8168373679121336,0.8160338222980499,5,-0.0008035456140836894
resmlp_52head,field_holdout_sanity,stress_granule_g3bp1,gene_macro_feature_pearson,0.9096229573090872,0.908188995718956,5,-0.0014339615901312053
resmlp_52head,field_holdout_sanity,trans-golgi_vamp3,gene_macro_feature_pearson,0.6173982514689366,0.6214383511493604,5,0.004040099680423848
resmlp_52head,gene_holdout_main,5xupre,gene_macro_feature_pearson,0.7459993809461594,0.7494547906517982,5,0.0034554097056388455
resmlp_52head,gene_holdout_main,actin_filament_fastact_spy555_live_cell_dye,gene_macro_feature_pearson,0.9158447496593,0.9155011514822643,5,-0.0003435981770356644
resmlp_52head,gene_holdout_main,autophagosome_atg101,gene_macro_feature_pearson,0.6622166863332192,0.6899523461858431,5,0.02773565985262394
resmlp_52head,gene_holdout_main,autophagosome_map1lc3b,gene_macro_feature_pearson,0.8920136243104935,0.8981655523180961,5,0.0061519280076026694
resmlp_52head,gene_holdout_main,b-catenin,gene_macro_feature_pearson,0.5544661042590936,0.5665307138829181,5,0.012064609623824496
resmlp_52head,gene_holdout_main,c-myc,gene_macro_feature_pearson,0.5682865301767985,0.5703705861171087,5,0.0020840559403101366
resmlp_52head,gene_holdout_main,caspase_activity_cellevent-caspase_live-cell_dye,gene_macro_feature_pearson,0.5894329970081648,0.5737849343878527,5,-0.015648062620312042
resmlp_52head,gene_holdout_main,cell_proliferation_marker_mki67,gene_macro_feature_pearson,0.6754307076334953,0.6730786527196566,5,-0.0023520549138387192
resmlp_52head,gene_holdout_main,chaperones_hspa1b,gene_macro_feature_pearson,0.8276667955021063,0.8321143818398318,5,0.004447586337725462
resmlp_52head,gene_holdout_main,chromalive_488_excitation,gene_macro_feature_pearson,0.7831168249249458,0.7787407832841078,5,-0.0043760416408380465
resmlp_52head,gene_holdout_main,chromatin_h2bc21,gene_macro_feature_pearson,0.7715503325064977,0.7685630535085995,5,-0.0029872789978981906
resmlp_52head,gene_holdout_main,clathrin_vesicles_clta,gene_macro_feature_pearson,0.90676644941171,0.9103827553490798,5,0.0036163059373697237
resmlp_52head,gene_holdout_main,early_endosome_eea1,gene_macro_feature_pearson,0.9189389819900194,0.918405382335186,5,-0.0005335996548334609
resmlp_52head,gene_holdout_main,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,gene_macro_feature_pearson,0.7596010776857535,0.7568190296490986,5,-0.0027820480366548272
resmlp_52head,gene_holdout_main,endosome_vps35,gene_macro_feature_pearson,0.822152936210235,0.8203286153574785,5,-0.0018243208527565224
resmlp_52head,gene_holdout_main,er_cona,gene_macro_feature_pearson,0.6647448367956612,0.6700809821900394,5,0.005336145394378211
resmlp_52head,gene_holdout_main,er_golgi_bridge_vapa,gene_macro_feature_pearson,0.8043949417769909,0.7929297789931298,5,-0.011465162783861116
resmlp_52head,gene_holdout_main,er_golgi_cop-ii_sec23a,gene_macro_feature_pearson,0.9305899813771248,0.930189111828804,5,-0.00040086954832074806
resmlp_52head,gene_holdout_main,er_golgi_cope,gene_macro_feature_pearson,0.8273220981160799,0.8325679523249466,5,0.005245854208866696
resmlp_52head,gene_holdout_main,er_ncln,gene_macro_feature_pearson,0.6456915500263373,0.6520827031383911,5,0.006391153112053849
resmlp_52head,gene_holdout_main,er_sec61b,gene_macro_feature_pearson,0.7986616703371207,0.8025951869785786,5,0.003933516641457913
resmlp_52head,gene_holdout_main,f-actin_phalloidin,gene_macro_feature_pearson,0.709896691971355,0.714591080447038,5,0.004694388475683042
resmlp_52head,gene_holdout_main,fe2+_ferhonox_live-cell_dye,gene_macro_feature_pearson,0.9028679256637892,0.9035074686010678,5,0.0006395429372786365
resmlp_52head,gene_holdout_main,late_endosome_rab7a,gene_macro_feature_pearson,0.9168562417229016,0.9177228098114332,5,0.000866568088531583
resmlp_52head,gene_holdout_main,lipid_droplet_bodipy_live_cell_dye,gene_macro_feature_pearson,0.9209077941874664,0.9193180941045285,5,-0.001589700082937906
resmlp_52head,gene_holdout_main,lipid_droplet_plin2,gene_macro_feature_pearson,0.6960542028148969,0.6882107877482971,5,-0.007843415066599801
resmlp_52head,gene_holdout_main,lysosome_lamp1,gene_macro_feature_pearson,0.743510698278745,0.7334773696959018,5,-0.010033328582843226
resmlp_52head,gene_holdout_main,lysosome_lysotracker_live-cell_dye,gene_macro_feature_pearson,0.9259512374798456,0.9226673789322376,5,-0.003283858547608043
resmlp_52head,gene_holdout_main,microtubules_map4,gene_macro_feature_pearson,0.8283793578545252,0.8217960519095261,5,-0.006583305944999118
resmlp_52head,gene_holdout_main,microtubules_tubulin,gene_macro_feature_pearson,0.6812735713190503,0.6871918249875307,5,0.005918253668480422
resmlp_52head,gene_holdout_main,mitochondria_chromalive_561_excitation,gene_macro_feature_pearson,0.7888721550504366,0.8001029511292777,5,0.011230796078841032
resmlp_52head,gene_holdout_main,mitochondria_tomm20,gene_macro_feature_pearson,0.6467276064472066,0.6560017986430062,5,0.009274192195799613
resmlp_52head,gene_holdout_main,mitochondria_tomm70a,gene_macro_feature_pearson,0.7485686813791593,0.7500856931010882,5,0.0015170117219288626
resmlp_52head,gene_holdout_main,nuclear_speckles_srrm2,gene_macro_feature_pearson,0.8675713042418162,0.8675251086552939,5,-4.6195586522301824e-05
resmlp_52head,gene_holdout_main,nuclei_hoechst,gene_macro_feature_pearson,0.7147047638893127,0.7173726255695025,5,0.0026678616801898425
resmlp_52head,gene_holdout_main,nuclei_nucleolive_live_cell_dye,gene_macro_feature_pearson,0.842112043251594,0.8391533603270849,5,-0.0029586829245090707
resmlp_52head,gene_holdout_main,nucleoli_npm1,gene_macro_feature_pearson,0.4859830886125564,0.4905579023477104,5,0.004574813735154004
resmlp_52head,gene_holdout_main,nucleolus-dfc_fbl,gene_macro_feature_pearson,0.7947707424561182,0.7907092524071534,5,-0.004061490048964833
resmlp_52head,gene_holdout_main,nucleolus-gc_npm3,gene_macro_feature_pearson,0.8224299401044846,0.8240870078404745,5,0.0016570677359899477
resmlp_52head,gene_holdout_main,oxidative_stress_cellrox_live-cell_dye,gene_macro_feature_pearson,0.6988577172160149,0.6886534954110781,5,-0.010204221804936742
resmlp_52head,gene_holdout_main,p21,gene_macro_feature_pearson,0.6230210373799007,0.6170539314548175,5,-0.005967105925083205
resmlp_52head,gene_holdout_main,p53,gene_macro_feature_pearson,0.575698034465313,0.5897567549347877,5,0.014058720469474761
resmlp_52head,gene_holdout_main,peroxisome_peroxi_spy650_live_cell_dye,gene_macro_feature_pearson,0.7929490904013315,0.7876025937497616,5,-0.005346496651569943
resmlp_52head,gene_holdout_main,plasma_membrane_atp1b3,gene_macro_feature_pearson,0.7378622330725193,0.7485478329161803,5,0.01068559984366102
resmlp_52head,gene_holdout_main,plasma_membrane_slc3a2,gene_macro_feature_pearson,0.9127086773514748,0.9120581244428954,5,-0.0006505529085794048
resmlp_52head,gene_holdout_main,plasma_membrane_wga,gene_macro_feature_pearson,0.7126334553791417,0.7185903190738625,5,0.005956863694720815
resmlp_52head,gene_holdout_main,prb,gene_macro_feature_pearson,0.5771734197934468,0.49025851530333353,5,-0.0869149044901133
resmlp_52head,gene_holdout_main,proteasome_psmb7,gene_macro_feature_pearson,0.6146054286509752,0.6070540153887123,5,-0.00755141326226294
resmlp_52head,gene_holdout_main,ps6,gene_macro_feature_pearson,0.5776674268456797,0.5754777855086528,5,-0.0021896413370269263
resmlp_52head,gene_holdout_main,recycling_endosome_tfrc,gene_macro_feature_pearson,0.8604982495307922,0.861589882026116,5,0.0010916324953237355
resmlp_52head,gene_holdout_main,stress_granule_g3bp1,gene_macro_feature_pearson,0.9327262366811434,0.9323738202452659,5,-0.0003524164358774673
resmlp_52head,gene_holdout_main,trans-golgi_vamp3,gene_macro_feature_pearson,0.6638344830522934,0.6625943019986152,5,-0.0012401810536781799
resmlp_52head,strict_whole_screen,5xupre,gene_macro_feature_pearson,0.7585556373000144,0.7584942477444807,6,-6.13895555336974e-05
resmlp_52head,strict_whole_screen,actin_filament_fastact_spy555_live_cell_dye,gene_macro_feature_pearson,0.9040817022323608,0.8973068825900554,5,-0.0067748196423054186
resmlp_52head,strict_whole_screen,autophagosome_atg101,gene_macro_feature_pearson,0.6975528299808502,0.6975528299808502,2,0.0
resmlp_52head,strict_whole_screen,autophagosome_map1lc3b,gene_macro_feature_pearson,0.7056021373718977,0.716690243066599,3,0.011088105694701311
resmlp_52head,strict_whole_screen,caspase_activity_cellevent-caspase_live-cell_dye,gene_macro_feature_pearson,0.542896507618328,0.542896507618328,2,0.0
resmlp_52head,strict_whole_screen,cell_proliferation_marker_mki67,gene_macro_feature_pearson,0.5290453786340853,0.5290453786340853,2,0.0
resmlp_52head,strict_whole_screen,chaperones_hspa1b,gene_macro_feature_pearson,0.7553892334302266,0.7553892334302266,2,0.0
resmlp_52head,strict_whole_screen,chromalive_488_excitation,gene_macro_feature_pearson,0.6469263657927513,0.6469263657927513,2,0.0
resmlp_52head,strict_whole_screen,chromatin_h2bc21,gene_macro_feature_pearson,0.7512142198781173,0.7512142198781173,2,0.0
resmlp_52head,strict_whole_screen,clathrin_vesicles_clta,gene_macro_feature_pearson,0.9103988781571388,0.9103988781571388,2,0.0
resmlp_52head,strict_whole_screen,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,gene_macro_feature_pearson,0.3360200087839379,0.3360200087839379,2,0.0
resmlp_52head,strict_whole_screen,endosome_vps35,gene_macro_feature_pearson,0.7708845759431521,0.7708845759431521,2,0.0
resmlp_52head,strict_whole_screen,er_golgi_bridge_vapa,gene_macro_feature_pearson,0.7962253404160341,0.7962253404160341,2,0.0
resmlp_52head,strict_whole_screen,er_golgi_cope,gene_macro_feature_pearson,0.461459140603741,0.461459140603741,2,0.0
resmlp_52head,strict_whole_screen,er_sec61b,gene_macro_feature_pearson,0.8631963344911735,0.855159900461634,6,-0.008036434029539463
resmlp_52head,strict_whole_screen,fe2+_ferhonox_live-cell_dye,gene_macro_feature_pearson,-0.005407043810312951,-0.005407043810312951,2,0.0
resmlp_52head,strict_whole_screen,late_endosome_rab7a,gene_macro_feature_pearson,0.9035185749332111,0.9035185749332111,2,0.0
resmlp_52head,strict_whole_screen,lipid_droplet_bodipy_live_cell_dye,gene_macro_feature_pearson,0.9197416982303063,0.9197416982303063,2,0.0
resmlp_52head,strict_whole_screen,lipid_droplet_plin2,gene_macro_feature_pearson,0.23247361423758164,0.23247361423758164,2,0.0
resmlp_52head,strict_whole_screen,lysosome_lamp1,gene_macro_feature_pearson,0.7416198570281267,0.7416198570281267,2,0.0
resmlp_52head,strict_whole_screen,lysosome_lysotracker_live-cell_dye,gene_macro_feature_pearson,0.916527604063352,0.9219360169437195,3,0.00540841288036753
resmlp_52head,strict_whole_screen,mitochondria_chromalive_561_excitation,gene_macro_feature_pearson,0.765493718907237,0.765493718907237,2,0.0
resmlp_52head,strict_whole_screen,mitochondria_tomm70a,gene_macro_feature_pearson,0.6047331411391497,0.6047331411391497,2,0.0
resmlp_52head,strict_whole_screen,nuclear_speckles_srrm2,gene_macro_feature_pearson,0.6451560432712238,0.6451560432712238,2,0.0
resmlp_52head,strict_whole_screen,nuclei_nucleolive_live_cell_dye,gene_macro_feature_pearson,0.44333786922895035,0.44333786922895035,2,0.0
resmlp_52head,strict_whole_screen,nucleolus-dfc_fbl,gene_macro_feature_pearson,0.43271936848274584,0.43271936848274584,2,0.0
resmlp_52head,strict_whole_screen,nucleolus-gc_npm3,gene_macro_feature_pearson,0.7717253156006336,0.7717253156006336,2,0.0
resmlp_52head,strict_whole_screen,oxidative_stress_cellrox_live-cell_dye,gene_macro_feature_pearson,0.489225771384857,0.489225771384857,2,0.0
resmlp_52head,strict_whole_screen,peroxisome_peroxi_spy650_live_cell_dye,gene_macro_feature_pearson,0.6657253888746102,0.6657253888746102,2,0.0
resmlp_52head,strict_whole_screen,plasma_membrane_atp1b3,gene_macro_feature_pearson,0.7522861200074354,0.7522861200074354,2,0.0
resmlp_52head,strict_whole_screen,plasma_membrane_slc3a2,gene_macro_feature_pearson,0.9167893143991629,0.9167893143991629,2,0.0
resmlp_52head,strict_whole_screen,proteasome_psmb7,gene_macro_feature_pearson,0.5338539502893884,0.5338539502893884,2,0.0
resmlp_52head,strict_whole_screen,recycling_endosome_tfrc,gene_macro_feature_pearson,0.8583823790152867,0.8583823790152867,2,0.0
resmlp_52head,strict_whole_screen,trans-golgi_vamp3,gene_macro_feature_pearson,0.5487501406266044,0.5487501406266044,2,0.0
ridge,field_holdout_sanity,5xupre,gene_macro_feature_pearson,0.697728942334652,0.700553311407566,5,0.002824369072914057
ridge,field_holdout_sanity,actin_filament_fastact_spy555_live_cell_dye,gene_macro_feature_pearson,0.877481942375501,0.877019960184892,5,-0.0004619821906090005
ridge,field_holdout_sanity,autophagosome_atg101,gene_macro_feature_pearson,0.6469155239562193,0.6425670056293409,5,-0.004348518326878437
ridge,field_holdout_sanity,autophagosome_map1lc3b,gene_macro_feature_pearson,0.8209076561033726,0.821383678416411,5,0.0004760223130384489
ridge,field_holdout_sanity,b-catenin,gene_macro_feature_pearson,0.4591031514108181,0.4525950405746698,5,-0.006508110836148273
ridge,field_holdout_sanity,c-myc,gene_macro_feature_pearson,0.4726573506991068,0.4842531540989875,5,0.0115958033998807
ridge,field_holdout_sanity,caspase_activity_cellevent-caspase_live-cell_dye,gene_macro_feature_pearson,0.5426740727076927,0.5436691109091043,5,0.0009950382014115577
ridge,field_holdout_sanity,cell_proliferation_marker_mki67,gene_macro_feature_pearson,0.6006936008731524,0.6055402892331282,5,0.004846688359975815
ridge,field_holdout_sanity,chaperones_hspa1b,gene_macro_feature_pearson,0.764226163427035,0.7660434188942113,5,0.0018172554671763708
ridge,field_holdout_sanity,chromalive_488_excitation,gene_macro_feature_pearson,0.6519834833840529,0.6547480498751004,5,0.0027645664910475043
ridge,field_holdout_sanity,chromatin_h2bc21,gene_macro_feature_pearson,0.6545986036459605,0.6549649188915888,5,0.00036631524562835693
ridge,field_holdout_sanity,clathrin_vesicles_clta,gene_macro_feature_pearson,0.8656253851950169,0.868015648672978,5,0.0023902634779611187
ridge,field_holdout_sanity,early_endosome_eea1,gene_macro_feature_pearson,0.8701623293260733,0.8691529470185438,5,-0.0010093823075294495
ridge,field_holdout_sanity,endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,gene_macro_feature_pearson,0.6557012783984343,0.6566972622027,5,0.0009959838042656877
ridge,field_holdout_sanity,endosome_vps35,gene_macro_feature_pearson,0.7619708987573782,0.7634728531042734,5,0.0015019543468951513
ridge,field_holdout_sanity,er_cona,gene_macro_feature_pearson,0.6073899786505434,0.6080746472295788,5,0.0006846685790353746
ridge,field_holdout_sanity,er_golgi_bridge_vapa,gene_macro_feature_pearson,0.7624260410666466,0.7656819254159928,5,0.0032558843493462053
ridge,field_holdout_sanity,er_golgi_cop-ii_sec23a,gene_macro_feature_pearson,0.8866331229607264,0.8867480707665285,5,0.0001149478058021236
ridge,field_holdout_sanity,er_golgi_cope,gene_macro_feature_pearson,0.7708465866744518,0.7719027603665987,5,0.0010561736921468334
ridge,field_holdout_sanity,er_ncln,gene_macro_feature_pearson,0.5797399164487919,0.5774955691148838,5,-0.0022443473339081033
ridge,field_holdout_sanity,er_sec61b,gene_macro_feature_pearson,0.7726069105168184,0.772900731364886,5,0.0002938208480676163
ridge,field_holdout_sanity,f-actin_phalloidin,gene_macro_feature_pearson,0.6496055155164666,0.6492916828228368,5,-0.0003138326936298341
ridge,field_holdout_sanity,fe2+_ferhonox_live-cell_dye,gene_macro_feature_pearson,0.8554435608287653,0.8499442536383868,5,-0.0054993071903785
ridge,field_holdout_sanity,late_endosome_rab7a,gene_macro_feature_pearson,0.8760968260467052,0.8758998195330301,5,-0.00019700651367515754
ridge,field_holdout_sanity,lipid_droplet_bodipy_live_cell_dye,gene_macro_feature_pearson,0.8792365230619907,0.8780880672236284,5,-0.0011484558383623167
ridge,field_holdout_sanity,lipid_droplet_plin2,gene_macro_feature_pearson,0.6064512121180693,0.5988968991984923,5,-0.007554312919576978
ridge,field_holdout_sanity,lysosome_lamp1,gene_macro_feature_pearson,0.7094496873517832,0.6978961460292339,5,-0.011553541322549266
ridge,field_holdout_sanity,lysosome_lysotracker_live-cell_dye,gene_macro_feature_pearson,0.901762435833613,0.9039843579133352,5,0.0022219220797221606
ridge,field_holdout_sanity,microtubules_map4,gene_macro_feature_pearson,0.7676982680956522,0.7550759347776572,5,-0.012622333317995005
ridge,field_holdout_sanity,microtubules_tubulin,gene_macro_feature_pearson,0.6265880066073604,0.6255074021716913,5,-0.0010806044356690414
ridge,field_holdout_sanity,mitochondria_chromalive_561_excitation,gene_macro_feature_pearson,0.7162350925306479,0.7160759513576825,5,-0.00015914117296533803
ridge,field_holdout_sanity,mitochondria_tomm20,gene_macro_feature_pearson,0.5901929411209292,0.5904161766585376,5,0.00022323553760839054
ridge,field_holdout_sanity,mitochondria_tomm70a,gene_macro_feature_pearson,0.6641598281761011,0.6649780961374442,5,0.0008182679613430999
ridge,field_holdout_sanity,nuclear_speckles_srrm2,gene_macro_feature_pearson,0.7538841813802719,0.7557327451805274,5,0.0018485638002554428
ridge,field_holdout_sanity,nuclei_hoechst,gene_macro_feature_pearson,0.6840057298541069,0.6830912136038144,5,-0.0009145162502924853
ridge,field_holdout_sanity,nuclei_nucleolive_live_cell_dye,gene_macro_feature_pearson,0.5231490060687065,0.5235215845207374,5,0.0003725784520308695
ridge,field_holdout_sanity,nucleoli_npm1,gene_macro_feature_pearson,0.4501641595529185,0.4547832916180292,5,0.00461913206511072
ridge,field_holdout_sanity,nucleolus-dfc_fbl,gene_macro_feature_pearson,0.6789765916764736,0.6747707205514113,5,-0.0042058711250623215
ridge,field_holdout_sanity,nucleolus-gc_npm3,gene_macro_feature_pearson,0.7450291191538175,0.7460518655677636,5,0.001022746413946063
ridge,field_holdout_sanity,oxidative_stress_cellrox_live-cell_dye,gene_macro_feature_pearson,0.5763834814230601,0.5830134946852923,5,0.006630013262232226
ridge,field_holdout_sanity,p21,gene_macro_feature_pearson,0.493106738726298,0.4939931655923525,5,0.0008864268660545016
ridge,field_holdout_sanity,p53,gene_macro_feature_pearson,0.4589293852448463,0.44829662203788756,5,-0.010632763206958717
ridge,field_holdout_sanity,peroxisome_peroxi_spy650_live_cell_dye,gene_macro_feature_pearson,0.7353526478012403,0.7373208751281102,5,0.0019682273268698536
ridge,field_holdout_sanity,plasma_membrane_atp1b3,gene_macro_feature_pearson,0.6682441234588623,0.6675723010053238,5,-0.0006718224535384731
ridge,field_holdout_sanity,plasma_membrane_slc3a2,gene_macro_feature_pearson,0.883762039244175,0.8847166294852892,5,0.0009545902411142171
ridge,field_holdout_sanity,plasma_membrane_wga,gene_macro_feature_pearson,0.6563862740165658,0.6589991533921824,5,0.0026128793756166058
ridge,field_holdout_sanity,prb,gene_macro_feature_pearson,0.3548935711383819,0.40235638002554575,5,0.047462808887163865
