split_label,unit,reporter_slug,screen_id,consensus,lo,hi,n_methods
Gene,lipid_droplet_bodipy_live_cell_dye::Biohub_OPS0034,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0034,0.8538487911224365,0.704931248476108,0.8742800414562225,10
Gene,lipid_droplet_bodipy_live_cell_dye::Biohub_OPS0066,lipid_droplet_bodipy_live_cell_dye,Biohub_OPS0066,0.8538487911224365,0.704931248476108,0.8742800414562225,10
Gene,lipid_droplet_plin2::Biohub_OPS0022,lipid_droplet_plin2,Biohub_OPS0022,0.8190628033131361,0.7399685367941856,0.8273266183833281,10
Gene,lipid_droplet_plin2::Biohub_OPS0065,lipid_droplet_plin2,Biohub_OPS0065,0.8190628033131361,0.7399685367941856,0.8273266183833281,10
Gene,lysosome_lamp1::Biohub_OPS0011,lysosome_lamp1,Biohub_OPS0011,0.7210736350466809,0.511708780253927,0.7441916386286417,10
Gene,lysosome_lamp1::Biohub_OPS0012,lysosome_lamp1,Biohub_OPS0012,0.7210736350466809,0.511708780253927,0.7441916386286417,10
Gene,lysosome_lysotracker_live-cell_dye::Biohub_OPS0044,lysosome_lysotracker_live-cell_dye,Biohub_OPS0044,0.8768262361486752,0.788813486136496,0.8941016716261705,10
Gene,lysosome_lysotracker_live-cell_dye::Biohub_OPS0055,lysosome_lysotracker_live-cell_dye,Biohub_OPS0055,0.8768262361486752,0.788813486136496,0.8941016716261705,10
Gene,lysosome_lysotracker_live-cell_dye::Biohub_OPS0056,lysosome_lysotracker_live-cell_dye,Biohub_OPS0056,0.8768262361486752,0.788813486136496,0.8941016716261705,10
Gene,microtubules_map4::Biohub_OPS0046,microtubules_map4,Biohub_OPS0046,0.7184862329314152,0.6317804510394732,0.7277115079263845,10
Gene,microtubules_tubulin::Biohub_OPS0043,microtubules_tubulin,Biohub_OPS0043,0.5687199466344383,0.4787681350277529,0.5848112677948343,10
Gene,mitochondria_chromalive_561_excitation::Biohub_OPS0063,mitochondria_chromalive_561_excitation,Biohub_OPS0063,0.8008470283200344,0.717456523453196,0.8152528561651706,10
Gene,mitochondria_chromalive_561_excitation::Biohub_OPS0075,mitochondria_chromalive_561_excitation,Biohub_OPS0075,0.8008470283200344,0.717456523453196,0.8152528561651706,10
Gene,mitochondria_tomm20::Biohub_OPS0043,mitochondria_tomm20,Biohub_OPS0043,0.5188070489093661,0.4150087556284334,0.5350904090330004,10
Gene,mitochondria_tomm70a::Biohub_OPS0015,mitochondria_tomm70a,Biohub_OPS0015,0.7711315033336481,0.6686088072756926,0.7813347565631072,10
Gene,mitochondria_tomm70a::Biohub_OPS0068,mitochondria_tomm70a,Biohub_OPS0068,0.7711315033336481,0.6686088072756926,0.7813347565631072,10
Gene,nuclear_speckles_srrm2::Biohub_OPS0036,nuclear_speckles_srrm2,Biohub_OPS0036,0.8530053858955701,0.7482016776998839,0.8670892854531604,10
Gene,nuclear_speckles_srrm2::Biohub_OPS0061,nuclear_speckles_srrm2,Biohub_OPS0061,0.8530053858955701,0.7482016776998839,0.8670892854531604,10
Gene,nuclei_hoechst::Biohub_OPS0043,nuclei_hoechst,Biohub_OPS0043,0.6563352272411187,0.4666955060263474,0.6979319149255753,10
Gene,nuclei_nucleolive_live_cell_dye::Biohub_OPS0061,nuclei_nucleolive_live_cell_dye,Biohub_OPS0061,0.716421850087742,0.4333666637307033,0.7449739675968885,10
