reporter_slug,method_id,fold,n_keys,max_truth_delta,reordered,run_state
chromatin_h2bc21,midas_ops,1,374,0.0,False,checkpoint_average
chromatin_h2bc21,scpair_ops,1,374,0.0,False,checkpoint_average
chromatin_h2bc21,ridge,2,366,0.0,False,checkpoint_average
chromatin_h2bc21,gbdt,2,366,0.0,False,checkpoint_average
chromatin_h2bc21,catboost_multirmse,2,366,0.0,False,checkpoint_average
chromatin_h2bc21,mlp,2,366,0.0,False,checkpoint_average
chromatin_h2bc21,tabm_specialists,2,366,0.0,False,checkpoint_average
chromatin_h2bc21,scbutterfly_ops_b,2,366,0.0,False,checkpoint_average
chromatin_h2bc21,resmlp_52head,2,366,0.0,False,checkpoint_average
chromatin_h2bc21,multitab_pilot,2,366,0.0,False,checkpoint_average
chromatin_h2bc21,midas_ops,2,366,0.0,False,checkpoint_average
chromatin_h2bc21,scpair_ops,2,366,0.0,False,checkpoint_average
chromatin_h2bc21,ridge,3,394,0.0,False,checkpoint_average
chromatin_h2bc21,gbdt,3,394,0.0,False,checkpoint_average
chromatin_h2bc21,catboost_multirmse,3,394,0.0,False,checkpoint_average
chromatin_h2bc21,mlp,3,394,0.0,False,checkpoint_average
chromatin_h2bc21,tabm_specialists,3,394,0.0,False,checkpoint_average
chromatin_h2bc21,scbutterfly_ops_b,3,394,0.0,False,checkpoint_average
chromatin_h2bc21,resmlp_52head,3,394,0.0,False,checkpoint_average
chromatin_h2bc21,multitab_pilot,3,394,0.0,False,checkpoint_average
chromatin_h2bc21,midas_ops,3,394,0.0,False,checkpoint_average
chromatin_h2bc21,scpair_ops,3,394,0.0,False,checkpoint_average
chromatin_h2bc21,ridge,4,444,0.0,False,checkpoint_average
chromatin_h2bc21,gbdt,4,444,0.0,False,checkpoint_average
chromatin_h2bc21,catboost_multirmse,4,444,0.0,False,checkpoint_average
chromatin_h2bc21,mlp,4,444,0.0,False,checkpoint_average
chromatin_h2bc21,tabm_specialists,4,444,0.0,False,checkpoint_average
chromatin_h2bc21,scbutterfly_ops_b,4,444,0.0,False,checkpoint_average
chromatin_h2bc21,resmlp_52head,4,444,0.0,False,checkpoint_average
chromatin_h2bc21,multitab_pilot,4,444,0.0,False,checkpoint_average
chromatin_h2bc21,midas_ops,4,444,0.0,False,checkpoint_average
chromatin_h2bc21,scpair_ops,4,444,0.0,False,checkpoint_average
plasma_membrane_atp1b3,ridge,0,422,0.0,False,checkpoint_average
plasma_membrane_atp1b3,gbdt,0,422,0.0,False,checkpoint_average
plasma_membrane_atp1b3,catboost_multirmse,0,422,0.0,False,checkpoint_average
plasma_membrane_atp1b3,mlp,0,422,0.0,False,checkpoint_average
plasma_membrane_atp1b3,tabm_specialists,0,422,0.0,False,checkpoint_average
plasma_membrane_atp1b3,scbutterfly_ops_b,0,422,0.0,False,checkpoint_average
plasma_membrane_atp1b3,resmlp_52head,0,422,0.0,False,checkpoint_average
plasma_membrane_atp1b3,multitab_pilot,0,422,0.0,False,checkpoint_average
plasma_membrane_atp1b3,midas_ops,0,422,0.0,False,checkpoint_average
plasma_membrane_atp1b3,scpair_ops,0,422,0.0,False,checkpoint_average
plasma_membrane_atp1b3,ridge,1,374,0.0,False,checkpoint_average
plasma_membrane_atp1b3,gbdt,1,374,0.0,False,checkpoint_average
plasma_membrane_atp1b3,catboost_multirmse,1,374,0.0,False,checkpoint_average
plasma_membrane_atp1b3,mlp,1,374,0.0,False,checkpoint_average
plasma_membrane_atp1b3,tabm_specialists,1,374,0.0,False,checkpoint_average
plasma_membrane_atp1b3,scbutterfly_ops_b,1,374,0.0,False,checkpoint_average
plasma_membrane_atp1b3,resmlp_52head,1,374,0.0,False,checkpoint_average
plasma_membrane_atp1b3,multitab_pilot,1,374,0.0,False,checkpoint_average
plasma_membrane_atp1b3,midas_ops,1,374,0.0,False,checkpoint_average
plasma_membrane_atp1b3,scpair_ops,1,374,0.0,False,checkpoint_average
plasma_membrane_atp1b3,ridge,2,366,0.0,False,checkpoint_average
plasma_membrane_atp1b3,gbdt,2,366,0.0,False,checkpoint_average
plasma_membrane_atp1b3,catboost_multirmse,2,366,0.0,False,checkpoint_average
plasma_membrane_atp1b3,mlp,2,366,0.0,False,checkpoint_average
plasma_membrane_atp1b3,tabm_specialists,2,366,0.0,False,checkpoint_average
plasma_membrane_atp1b3,scbutterfly_ops_b,2,366,0.0,False,checkpoint_average
plasma_membrane_atp1b3,resmlp_52head,2,366,0.0,False,checkpoint_average
plasma_membrane_atp1b3,multitab_pilot,2,366,0.0,False,checkpoint_average
plasma_membrane_atp1b3,midas_ops,2,366,0.0,False,checkpoint_average
plasma_membrane_atp1b3,scpair_ops,2,366,0.0,False,checkpoint_average
plasma_membrane_atp1b3,ridge,3,394,0.0,False,checkpoint_average
plasma_membrane_atp1b3,gbdt,3,394,0.0,False,checkpoint_average
plasma_membrane_atp1b3,catboost_multirmse,3,394,0.0,False,checkpoint_average
plasma_membrane_atp1b3,mlp,3,394,0.0,False,checkpoint_average
plasma_membrane_atp1b3,tabm_specialists,3,394,0.0,False,checkpoint_average
plasma_membrane_atp1b3,scbutterfly_ops_b,3,394,0.0,False,checkpoint_average
plasma_membrane_atp1b3,resmlp_52head,3,394,0.0,False,checkpoint_average
plasma_membrane_atp1b3,multitab_pilot,3,394,0.0,False,checkpoint_average
plasma_membrane_atp1b3,midas_ops,3,394,0.0,False,checkpoint_average
plasma_membrane_atp1b3,scpair_ops,3,394,0.0,False,checkpoint_average
plasma_membrane_atp1b3,ridge,4,444,0.0,False,checkpoint_average
plasma_membrane_atp1b3,gbdt,4,444,0.0,False,checkpoint_average
plasma_membrane_atp1b3,catboost_multirmse,4,444,0.0,False,checkpoint_average
plasma_membrane_atp1b3,mlp,4,444,0.0,False,checkpoint_average
plasma_membrane_atp1b3,tabm_specialists,4,444,0.0,False,checkpoint_average
plasma_membrane_atp1b3,scbutterfly_ops_b,4,444,0.0,False,checkpoint_average
plasma_membrane_atp1b3,resmlp_52head,4,444,0.0,False,checkpoint_average
plasma_membrane_atp1b3,multitab_pilot,4,444,0.0,False,checkpoint_average
plasma_membrane_atp1b3,midas_ops,4,444,0.0,False,checkpoint_average
plasma_membrane_atp1b3,scpair_ops,4,444,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,ridge,0,422,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,gbdt,0,422,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,catboost_multirmse,0,422,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,mlp,0,422,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,tabm_specialists,0,422,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,scbutterfly_ops_b,0,422,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,resmlp_52head,0,422,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,multitab_pilot,0,422,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,midas_ops,0,422,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,scpair_ops,0,422,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,ridge,1,374,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,gbdt,1,374,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,catboost_multirmse,1,374,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,mlp,1,374,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,tabm_specialists,1,374,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,scbutterfly_ops_b,1,374,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,resmlp_52head,1,374,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,multitab_pilot,1,374,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,midas_ops,1,374,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,scpair_ops,1,374,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,ridge,2,366,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,gbdt,2,366,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,catboost_multirmse,2,366,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,mlp,2,366,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,tabm_specialists,2,366,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,scbutterfly_ops_b,2,366,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,resmlp_52head,2,366,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,multitab_pilot,2,366,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,midas_ops,2,366,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,scpair_ops,2,366,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,ridge,3,394,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,gbdt,3,394,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,catboost_multirmse,3,394,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,mlp,3,394,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,tabm_specialists,3,394,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,scbutterfly_ops_b,3,394,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,resmlp_52head,3,394,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,multitab_pilot,3,394,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,midas_ops,3,394,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,scpair_ops,3,394,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,ridge,4,444,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,gbdt,4,444,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,catboost_multirmse,4,444,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,mlp,4,444,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,tabm_specialists,4,444,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,scbutterfly_ops_b,4,444,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,resmlp_52head,4,444,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,multitab_pilot,4,444,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,midas_ops,4,444,0.0,False,checkpoint_average
endocytic_vesicle_ph_phrodo-dextran_live_cell_dye,scpair_ops,4,444,0.0,False,checkpoint_average
5xupre,ridge,0,1266,0.0,False,checkpoint_average
5xupre,gbdt,0,1266,0.0,False,checkpoint_average
5xupre,catboost_multirmse,0,1266,0.0,False,checkpoint_average
5xupre,mlp,0,1266,0.0,False,checkpoint_average
5xupre,tabm_specialists,0,1266,0.0,False,checkpoint_average
5xupre,scbutterfly_ops_b,0,1266,0.0,False,checkpoint_average
5xupre,resmlp_52head,0,1266,0.0,False,checkpoint_average
5xupre,multitab_pilot,0,1266,0.0,False,checkpoint_average
5xupre,midas_ops,0,1266,0.0,False,checkpoint_average
5xupre,scpair_ops,0,1266,0.0,False,checkpoint_average
5xupre,ridge,1,1122,0.0,False,checkpoint_average
5xupre,gbdt,1,1122,0.0,False,checkpoint_average
5xupre,catboost_multirmse,1,1122,0.0,False,checkpoint_average
5xupre,mlp,1,1122,0.0,False,checkpoint_average
5xupre,tabm_specialists,1,1122,0.0,False,checkpoint_average
5xupre,scbutterfly_ops_b,1,1122,0.0,False,checkpoint_average
5xupre,resmlp_52head,1,1122,0.0,False,checkpoint_average
5xupre,multitab_pilot,1,1122,0.0,False,checkpoint_average
5xupre,midas_ops,1,1122,0.0,False,checkpoint_average
5xupre,scpair_ops,1,1122,0.0,False,checkpoint_average
5xupre,ridge,2,1098,0.0,False,checkpoint_average
5xupre,gbdt,2,1098,0.0,False,checkpoint_average
5xupre,catboost_multirmse,2,1098,0.0,False,checkpoint_average
5xupre,mlp,2,1098,0.0,False,checkpoint_average
5xupre,tabm_specialists,2,1098,0.0,False,checkpoint_average
5xupre,scbutterfly_ops_b,2,1098,0.0,False,checkpoint_average
5xupre,resmlp_52head,2,1098,0.0,False,checkpoint_average
5xupre,multitab_pilot,2,1098,0.0,False,checkpoint_average
5xupre,midas_ops,2,1098,0.0,False,checkpoint_average
5xupre,scpair_ops,2,1098,0.0,False,checkpoint_average
5xupre,ridge,3,1182,0.0,False,checkpoint_average
5xupre,gbdt,3,1182,0.0,False,checkpoint_average
5xupre,catboost_multirmse,3,1182,0.0,False,checkpoint_average
5xupre,mlp,3,1182,0.0,False,checkpoint_average
5xupre,tabm_specialists,3,1182,0.0,False,checkpoint_average
5xupre,scbutterfly_ops_b,3,1182,0.0,False,checkpoint_average
5xupre,resmlp_52head,3,1182,0.0,False,checkpoint_average
5xupre,multitab_pilot,3,1182,0.0,False,checkpoint_average
5xupre,midas_ops,3,1182,0.0,False,checkpoint_average
5xupre,scpair_ops,3,1182,0.0,False,checkpoint_average
5xupre,ridge,4,1332,0.0,False,checkpoint_average
5xupre,gbdt,4,1332,0.0,False,checkpoint_average
5xupre,catboost_multirmse,4,1332,0.0,False,checkpoint_average
5xupre,mlp,4,1332,0.0,False,checkpoint_average
5xupre,tabm_specialists,4,1332,0.0,False,checkpoint_average
5xupre,scbutterfly_ops_b,4,1332,0.0,False,checkpoint_average
5xupre,resmlp_52head,4,1332,0.0,False,checkpoint_average
5xupre,multitab_pilot,4,1332,0.0,False,checkpoint_average
5xupre,midas_ops,4,1332,0.0,False,checkpoint_average
5xupre,scpair_ops,4,1332,0.0,False,checkpoint_average
f-actin_phalloidin,ridge,0,211,0.0,False,checkpoint_average
f-actin_phalloidin,gbdt,0,211,0.0,False,checkpoint_average
f-actin_phalloidin,catboost_multirmse,0,211,0.0,False,checkpoint_average
f-actin_phalloidin,mlp,0,211,0.0,False,checkpoint_average
f-actin_phalloidin,tabm_specialists,0,211,0.0,False,checkpoint_average
f-actin_phalloidin,scbutterfly_ops_b,0,211,0.0,False,checkpoint_average
f-actin_phalloidin,resmlp_52head,0,211,0.0,False,checkpoint_average
f-actin_phalloidin,multitab_pilot,0,211,0.0,False,checkpoint_average
f-actin_phalloidin,midas_ops,0,211,0.0,False,checkpoint_average
f-actin_phalloidin,scpair_ops,0,211,0.0,False,checkpoint_average
f-actin_phalloidin,ridge,1,187,0.0,False,checkpoint_average
f-actin_phalloidin,gbdt,1,187,0.0,False,checkpoint_average
f-actin_phalloidin,catboost_multirmse,1,187,0.0,False,checkpoint_average
f-actin_phalloidin,mlp,1,187,0.0,False,checkpoint_average
f-actin_phalloidin,tabm_specialists,1,187,0.0,False,checkpoint_average
f-actin_phalloidin,scbutterfly_ops_b,1,187,0.0,False,checkpoint_average
f-actin_phalloidin,resmlp_52head,1,187,0.0,False,checkpoint_average
f-actin_phalloidin,multitab_pilot,1,187,0.0,False,checkpoint_average
f-actin_phalloidin,midas_ops,1,187,0.0,False,checkpoint_average
f-actin_phalloidin,scpair_ops,1,187,0.0,False,checkpoint_average
f-actin_phalloidin,ridge,2,183,0.0,False,checkpoint_average
f-actin_phalloidin,gbdt,2,183,0.0,False,checkpoint_average
f-actin_phalloidin,catboost_multirmse,2,183,0.0,False,checkpoint_average
f-actin_phalloidin,mlp,2,183,0.0,False,checkpoint_average
f-actin_phalloidin,tabm_specialists,2,183,0.0,False,checkpoint_average
f-actin_phalloidin,scbutterfly_ops_b,2,183,0.0,False,checkpoint_average
f-actin_phalloidin,resmlp_52head,2,183,0.0,False,checkpoint_average
f-actin_phalloidin,multitab_pilot,2,183,0.0,False,checkpoint_average
f-actin_phalloidin,midas_ops,2,183,0.0,False,checkpoint_average
f-actin_phalloidin,scpair_ops,2,183,0.0,False,checkpoint_average
f-actin_phalloidin,ridge,3,197,0.0,False,checkpoint_average
f-actin_phalloidin,gbdt,3,197,0.0,False,checkpoint_average
f-actin_phalloidin,catboost_multirmse,3,197,0.0,False,checkpoint_average
f-actin_phalloidin,mlp,3,197,0.0,False,checkpoint_average
f-actin_phalloidin,tabm_specialists,3,197,0.0,False,checkpoint_average
f-actin_phalloidin,scbutterfly_ops_b,3,197,0.0,False,checkpoint_average
f-actin_phalloidin,resmlp_52head,3,197,0.0,False,checkpoint_average
f-actin_phalloidin,multitab_pilot,3,197,0.0,False,checkpoint_average
f-actin_phalloidin,midas_ops,3,197,0.0,False,checkpoint_average
f-actin_phalloidin,scpair_ops,3,197,0.0,False,checkpoint_average
f-actin_phalloidin,ridge,4,222,0.0,False,checkpoint_average
f-actin_phalloidin,gbdt,4,222,0.0,False,checkpoint_average
f-actin_phalloidin,catboost_multirmse,4,222,0.0,False,checkpoint_average
f-actin_phalloidin,mlp,4,222,0.0,False,checkpoint_average
f-actin_phalloidin,tabm_specialists,4,222,0.0,False,checkpoint_average
f-actin_phalloidin,scbutterfly_ops_b,4,222,0.0,False,checkpoint_average
f-actin_phalloidin,resmlp_52head,4,222,0.0,False,checkpoint_average
f-actin_phalloidin,multitab_pilot,4,222,0.0,False,checkpoint_average
f-actin_phalloidin,midas_ops,4,222,0.0,False,checkpoint_average
f-actin_phalloidin,scpair_ops,4,222,0.0,False,checkpoint_average
mitochondria_tomm70a,ridge,0,422,0.0,False,checkpoint_average
mitochondria_tomm70a,gbdt,0,422,0.0,False,checkpoint_average
mitochondria_tomm70a,catboost_multirmse,0,422,0.0,False,checkpoint_average
mitochondria_tomm70a,mlp,0,422,0.0,False,checkpoint_average
mitochondria_tomm70a,tabm_specialists,0,422,0.0,False,checkpoint_average
mitochondria_tomm70a,scbutterfly_ops_b,0,422,0.0,False,checkpoint_average
mitochondria_tomm70a,resmlp_52head,0,422,0.0,False,checkpoint_average
mitochondria_tomm70a,multitab_pilot,0,422,0.0,False,checkpoint_average
mitochondria_tomm70a,midas_ops,0,422,0.0,False,checkpoint_average
mitochondria_tomm70a,scpair_ops,0,422,0.0,False,checkpoint_average
mitochondria_tomm70a,ridge,1,374,0.0,False,checkpoint_average
mitochondria_tomm70a,gbdt,1,374,0.0,False,checkpoint_average
mitochondria_tomm70a,catboost_multirmse,1,374,0.0,False,checkpoint_average
mitochondria_tomm70a,mlp,1,374,0.0,False,checkpoint_average
mitochondria_tomm70a,tabm_specialists,1,374,0.0,False,checkpoint_average
mitochondria_tomm70a,scbutterfly_ops_b,1,374,0.0,False,checkpoint_average
mitochondria_tomm70a,resmlp_52head,1,374,0.0,False,checkpoint_average
mitochondria_tomm70a,multitab_pilot,1,374,0.0,False,checkpoint_average
mitochondria_tomm70a,midas_ops,1,374,0.0,False,checkpoint_average
mitochondria_tomm70a,scpair_ops,1,374,0.0,False,checkpoint_average
mitochondria_tomm70a,ridge,2,366,0.0,False,checkpoint_average
mitochondria_tomm70a,gbdt,2,366,0.0,False,checkpoint_average
mitochondria_tomm70a,catboost_multirmse,2,366,0.0,False,checkpoint_average
mitochondria_tomm70a,mlp,2,366,0.0,False,checkpoint_average
mitochondria_tomm70a,tabm_specialists,2,366,0.0,False,checkpoint_average
mitochondria_tomm70a,scbutterfly_ops_b,2,366,0.0,False,checkpoint_average
mitochondria_tomm70a,resmlp_52head,2,366,0.0,False,checkpoint_average
mitochondria_tomm70a,multitab_pilot,2,366,0.0,False,checkpoint_average
mitochondria_tomm70a,midas_ops,2,366,0.0,False,checkpoint_average
mitochondria_tomm70a,scpair_ops,2,366,0.0,False,checkpoint_average
mitochondria_tomm70a,ridge,3,394,0.0,False,checkpoint_average
mitochondria_tomm70a,gbdt,3,394,0.0,False,checkpoint_average
mitochondria_tomm70a,catboost_multirmse,3,394,0.0,False,checkpoint_average
mitochondria_tomm70a,mlp,3,394,0.0,False,checkpoint_average
mitochondria_tomm70a,tabm_specialists,3,394,0.0,False,checkpoint_average
mitochondria_tomm70a,scbutterfly_ops_b,3,394,0.0,False,checkpoint_average
mitochondria_tomm70a,resmlp_52head,3,394,0.0,False,checkpoint_average
mitochondria_tomm70a,multitab_pilot,3,394,0.0,False,checkpoint_average
mitochondria_tomm70a,midas_ops,3,394,0.0,False,checkpoint_average
mitochondria_tomm70a,scpair_ops,3,394,0.0,False,checkpoint_average
mitochondria_tomm70a,ridge,4,444,0.0,False,checkpoint_average
