reporter_slug,method_id,fold,recoverability_r,n_gene_screen_pairs,n_endpoints,run_state
actin_filament_fastact_spy555_live_cell_dye,multitab_pilot,0,0.910084267778483,1055,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,midas_ops,0,0.8518072847422977,1055,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,scpair_ops,0,0.9132986283381864,1055,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,ridge,1,0.904430964425514,935,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,gbdt,1,0.9240949679604974,935,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,catboost_multirmse,1,0.9128373759572126,935,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,mlp,1,0.9258061529358388,935,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,tabm_specialists,1,0.906180749614399,935,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,scbutterfly_ops_b,1,0.8865279556114979,935,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,resmlp_52head,1,0.9175933879655273,935,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,multitab_pilot,1,0.9100806844886532,935,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,midas_ops,1,0.7891255250370411,935,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,scpair_ops,1,0.9116890840894506,935,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,ridge,2,0.900570563238969,915,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,gbdt,2,0.9197811761663738,915,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,catboost_multirmse,2,0.9060715593973822,915,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,mlp,2,0.921389869000596,915,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,tabm_specialists,2,0.919621878510348,915,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,scbutterfly_ops_b,2,0.8869074927275727,915,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,resmlp_52head,2,0.9118455791599128,915,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,multitab_pilot,2,0.9031772715844144,915,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,midas_ops,2,0.7662128642843173,915,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,scpair_ops,2,0.9069994759870292,915,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,ridge,3,0.9017300087203198,985,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,gbdt,3,0.921671055101458,985,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,catboost_multirmse,3,0.9076212215191124,985,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,mlp,3,0.9221213997746112,985,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,tabm_specialists,3,0.8918299887222508,985,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,scbutterfly_ops_b,3,0.8874356598812007,985,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,resmlp_52head,3,0.9165314197629004,985,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,multitab_pilot,3,0.9057270456214704,985,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,midas_ops,3,0.8553943670978335,985,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,scpair_ops,3,0.907944782668579,985,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,ridge,4,0.9046855815716178,1110,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,gbdt,4,0.91991073520507,1110,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,catboost_multirmse,4,0.907380148265822,1110,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,mlp,4,0.9231506336788894,1110,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,tabm_specialists,4,0.910887728535111,1110,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,scbutterfly_ops_b,4,0.8941418101159367,1110,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,resmlp_52head,4,0.9164314102289008,1110,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,multitab_pilot,4,0.9046449886851096,1110,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,midas_ops,4,0.7757304811094577,1110,24,checkpoint_average
actin_filament_fastact_spy555_live_cell_dye,scpair_ops,4,0.910439590079938,1110,24,checkpoint_average
plasma_membrane_slc3a2,ridge,0,0.920024757962492,422,24,checkpoint_average
plasma_membrane_slc3a2,gbdt,0,0.9245759923246204,422,24,checkpoint_average
plasma_membrane_slc3a2,catboost_multirmse,0,0.9212790328068028,422,24,checkpoint_average
plasma_membrane_slc3a2,mlp,0,0.9233405741948248,422,24,checkpoint_average
plasma_membrane_slc3a2,tabm_specialists,0,0.9259663567298168,422,24,checkpoint_average
plasma_membrane_slc3a2,scbutterfly_ops_b,0,0.9120467422578692,422,24,checkpoint_average
plasma_membrane_slc3a2,resmlp_52head,0,0.923967923895105,422,24,checkpoint_average
plasma_membrane_slc3a2,multitab_pilot,0,0.9197787185306702,422,24,checkpoint_average
plasma_membrane_slc3a2,midas_ops,0,0.892285446022913,422,24,checkpoint_average
plasma_membrane_slc3a2,scpair_ops,0,0.9195723126051254,422,24,checkpoint_average
plasma_membrane_slc3a2,ridge,1,0.8905810785208056,374,24,checkpoint_average
plasma_membrane_slc3a2,gbdt,1,0.8968327328022497,374,24,checkpoint_average
plasma_membrane_slc3a2,catboost_multirmse,1,0.8899079239380123,374,24,checkpoint_average
plasma_membrane_slc3a2,mlp,1,0.8961976213913249,374,24,checkpoint_average
plasma_membrane_slc3a2,tabm_specialists,1,0.8994962964876518,374,24,checkpoint_average
plasma_membrane_slc3a2,scbutterfly_ops_b,1,0.882509836274127,374,24,checkpoint_average
plasma_membrane_slc3a2,resmlp_52head,1,0.895835504476007,374,24,checkpoint_average
plasma_membrane_slc3a2,multitab_pilot,1,0.8933007489718706,374,24,checkpoint_average
plasma_membrane_slc3a2,midas_ops,1,0.8412819114164977,374,24,checkpoint_average
plasma_membrane_slc3a2,scpair_ops,1,0.8922372350144204,374,24,checkpoint_average
plasma_membrane_slc3a2,ridge,2,0.9074621338382192,366,24,checkpoint_average
plasma_membrane_slc3a2,gbdt,2,0.9099373572874576,366,24,checkpoint_average
plasma_membrane_slc3a2,catboost_multirmse,2,0.9043656303568928,366,24,checkpoint_average
plasma_membrane_slc3a2,mlp,2,0.9115213137424018,366,24,checkpoint_average
plasma_membrane_slc3a2,tabm_specialists,2,0.9133736771858754,366,24,checkpoint_average
plasma_membrane_slc3a2,scbutterfly_ops_b,2,0.8955059401170136,366,24,checkpoint_average
plasma_membrane_slc3a2,resmlp_52head,2,0.9127313722565052,366,24,checkpoint_average
plasma_membrane_slc3a2,multitab_pilot,2,0.904688629723528,366,24,checkpoint_average
plasma_membrane_slc3a2,midas_ops,2,0.8726692487314155,366,24,checkpoint_average
plasma_membrane_slc3a2,scpair_ops,2,0.9047494322182518,366,24,checkpoint_average
plasma_membrane_slc3a2,ridge,3,0.8860727255576558,394,24,checkpoint_average
plasma_membrane_slc3a2,gbdt,3,0.8959702899254068,394,24,checkpoint_average
plasma_membrane_slc3a2,catboost_multirmse,3,0.8905675459931764,394,24,checkpoint_average
plasma_membrane_slc3a2,mlp,3,0.8942972105717453,394,24,checkpoint_average
plasma_membrane_slc3a2,tabm_specialists,3,0.8789785283772398,394,24,checkpoint_average
plasma_membrane_slc3a2,scbutterfly_ops_b,3,0.8815449934522469,394,24,checkpoint_average
plasma_membrane_slc3a2,resmlp_52head,3,0.8966025591076967,394,24,checkpoint_average
plasma_membrane_slc3a2,multitab_pilot,3,0.8909485758307123,394,24,checkpoint_average
plasma_membrane_slc3a2,midas_ops,3,0.8566250596377735,394,24,checkpoint_average
plasma_membrane_slc3a2,scpair_ops,3,0.8888703567607948,394,24,checkpoint_average
plasma_membrane_slc3a2,ridge,4,0.9288253979432358,444,24,checkpoint_average
plasma_membrane_slc3a2,gbdt,4,0.9345268097241451,444,24,checkpoint_average
plasma_membrane_slc3a2,catboost_multirmse,4,0.9290962056803934,444,24,checkpoint_average
plasma_membrane_slc3a2,mlp,4,0.9340031593759986,444,24,checkpoint_average
plasma_membrane_slc3a2,tabm_specialists,4,0.928795461640175,444,24,checkpoint_average
plasma_membrane_slc3a2,scbutterfly_ops_b,4,0.920983717561868,444,24,checkpoint_average
plasma_membrane_slc3a2,resmlp_52head,4,0.9344099494287028,444,24,checkpoint_average
plasma_membrane_slc3a2,multitab_pilot,4,0.9295258816563576,444,24,checkpoint_average
plasma_membrane_slc3a2,midas_ops,4,0.8865427568881565,444,24,checkpoint_average
plasma_membrane_slc3a2,scpair_ops,4,0.9280643552729112,444,24,checkpoint_average
clathrin_vesicles_clta,ridge,0,0.90376315901818,422,24,checkpoint_average
clathrin_vesicles_clta,gbdt,0,0.918553296446684,422,24,checkpoint_average
clathrin_vesicles_clta,catboost_multirmse,0,0.9085317248034604,422,24,checkpoint_average
clathrin_vesicles_clta,mlp,0,0.9210118647476973,422,24,checkpoint_average
clathrin_vesicles_clta,tabm_specialists,0,0.917724625658716,422,24,checkpoint_average
clathrin_vesicles_clta,scbutterfly_ops_b,0,0.8320050667440304,422,24,checkpoint_average
clathrin_vesicles_clta,resmlp_52head,0,0.9152395963851192,422,24,checkpoint_average
clathrin_vesicles_clta,multitab_pilot,0,0.9107967028552304,422,24,checkpoint_average
clathrin_vesicles_clta,midas_ops,0,0.8348271463201584,422,24,checkpoint_average
clathrin_vesicles_clta,scpair_ops,0,0.9086459548447808,422,24,checkpoint_average
clathrin_vesicles_clta,ridge,1,0.8976051238619475,374,24,checkpoint_average
clathrin_vesicles_clta,gbdt,1,0.9121104648358176,374,24,checkpoint_average
clathrin_vesicles_clta,catboost_multirmse,1,0.8983590397890961,374,24,checkpoint_average
clathrin_vesicles_clta,mlp,1,0.9169679815304432,374,24,checkpoint_average
clathrin_vesicles_clta,tabm_specialists,1,0.9099142107386876,374,24,checkpoint_average
clathrin_vesicles_clta,scbutterfly_ops_b,1,0.7946119440578409,374,24,checkpoint_average
clathrin_vesicles_clta,resmlp_52head,1,0.9029149012054845,374,24,checkpoint_average
clathrin_vesicles_clta,multitab_pilot,1,0.904037830559018,374,24,checkpoint_average
clathrin_vesicles_clta,midas_ops,1,0.7469576047065866,374,24,checkpoint_average
clathrin_vesicles_clta,scpair_ops,1,0.8964676535691419,374,24,checkpoint_average
clathrin_vesicles_clta,ridge,2,0.8976412419996328,366,24,checkpoint_average
clathrin_vesicles_clta,gbdt,2,0.9157034679110762,366,24,checkpoint_average
clathrin_vesicles_clta,catboost_multirmse,2,0.9007808069924866,366,24,checkpoint_average
clathrin_vesicles_clta,mlp,2,0.9173340308656877,366,24,checkpoint_average
clathrin_vesicles_clta,tabm_specialists,2,0.9158966365674972,366,24,checkpoint_average
clathrin_vesicles_clta,scbutterfly_ops_b,2,0.8127407997122336,366,24,checkpoint_average
clathrin_vesicles_clta,resmlp_52head,2,0.9090249178727609,366,24,checkpoint_average
clathrin_vesicles_clta,multitab_pilot,2,0.9028102612313792,366,24,checkpoint_average
clathrin_vesicles_clta,midas_ops,2,0.7093189690607185,366,24,checkpoint_average
clathrin_vesicles_clta,scpair_ops,2,0.8980596100942272,366,24,checkpoint_average
clathrin_vesicles_clta,ridge,3,0.8976863753017383,394,24,checkpoint_average
clathrin_vesicles_clta,gbdt,3,0.911124076840856,394,24,checkpoint_average
clathrin_vesicles_clta,catboost_multirmse,3,0.8985952571145072,394,24,checkpoint_average
clathrin_vesicles_clta,mlp,3,0.913539992570322,394,24,checkpoint_average
clathrin_vesicles_clta,tabm_specialists,3,0.8415728817150999,394,24,checkpoint_average
clathrin_vesicles_clta,scbutterfly_ops_b,3,0.8194335027808984,394,24,checkpoint_average
clathrin_vesicles_clta,resmlp_52head,3,0.908093675811941,394,24,checkpoint_average
clathrin_vesicles_clta,multitab_pilot,3,0.9039974810701124,394,24,checkpoint_average
clathrin_vesicles_clta,midas_ops,3,0.7868856092443096,394,24,checkpoint_average
clathrin_vesicles_clta,scpair_ops,3,0.898502775623769,394,24,checkpoint_average
clathrin_vesicles_clta,ridge,4,0.9155246315572474,444,24,checkpoint_average
clathrin_vesicles_clta,gbdt,4,0.9287088482912604,444,24,checkpoint_average
clathrin_vesicles_clta,catboost_multirmse,4,0.918969758765163,444,24,checkpoint_average
clathrin_vesicles_clta,mlp,4,0.9311358357719112,444,24,checkpoint_average
clathrin_vesicles_clta,tabm_specialists,4,0.910703637628388,444,24,checkpoint_average
clathrin_vesicles_clta,scbutterfly_ops_b,4,0.8381032717707487,444,24,checkpoint_average
clathrin_vesicles_clta,resmlp_52head,4,0.9251333042615656,444,24,checkpoint_average
clathrin_vesicles_clta,multitab_pilot,4,0.9195445907409312,444,24,checkpoint_average
clathrin_vesicles_clta,midas_ops,4,0.7556680934171293,444,24,checkpoint_average
clathrin_vesicles_clta,scpair_ops,4,0.9161726109955556,444,24,checkpoint_average
autophagosome_map1lc3b,ridge,0,0.8777559918032729,633,24,checkpoint_average
autophagosome_map1lc3b,gbdt,0,0.9135287104289188,633,24,checkpoint_average
autophagosome_map1lc3b,catboost_multirmse,0,0.9049654249981072,633,24,checkpoint_average
autophagosome_map1lc3b,mlp,0,0.9120460854061312,633,24,checkpoint_average
autophagosome_map1lc3b,tabm_specialists,0,0.9054196638124776,633,24,checkpoint_average
autophagosome_map1lc3b,scbutterfly_ops_b,0,0.8293388576030044,633,24,checkpoint_average
autophagosome_map1lc3b,resmlp_52head,0,0.908555083739226,633,24,checkpoint_average
autophagosome_map1lc3b,multitab_pilot,0,0.8996524072153207,633,24,checkpoint_average
autophagosome_map1lc3b,midas_ops,0,0.8270378764758067,633,24,checkpoint_average
autophagosome_map1lc3b,scpair_ops,0,0.894941890845398,633,24,checkpoint_average
autophagosome_map1lc3b,ridge,1,0.8590626846982614,561,24,checkpoint_average
autophagosome_map1lc3b,gbdt,1,0.8945105904355146,561,24,checkpoint_average
autophagosome_map1lc3b,catboost_multirmse,1,0.8846817247795876,561,24,checkpoint_average
autophagosome_map1lc3b,mlp,1,0.8979311080994025,561,24,checkpoint_average
autophagosome_map1lc3b,tabm_specialists,1,0.8893760161860172,561,24,checkpoint_average
autophagosome_map1lc3b,scbutterfly_ops_b,1,0.7056397487628593,561,24,checkpoint_average
autophagosome_map1lc3b,resmlp_52head,1,0.8893390837835131,561,24,checkpoint_average
autophagosome_map1lc3b,multitab_pilot,1,0.881630906070724,561,24,checkpoint_average
autophagosome_map1lc3b,midas_ops,1,0.6745874645855628,561,24,checkpoint_average
autophagosome_map1lc3b,scpair_ops,1,0.875385448263892,561,24,checkpoint_average
autophagosome_map1lc3b,ridge,2,0.8701218967443545,549,24,checkpoint_average
autophagosome_map1lc3b,gbdt,2,0.8961384460712253,549,24,checkpoint_average
autophagosome_map1lc3b,catboost_multirmse,2,0.8851252375151347,549,24,checkpoint_average
autophagosome_map1lc3b,mlp,2,0.8942970753055013,549,24,checkpoint_average
autophagosome_map1lc3b,tabm_specialists,2,0.8912506295960876,549,24,checkpoint_average
autophagosome_map1lc3b,scbutterfly_ops_b,2,0.8131694894843796,549,24,checkpoint_average
autophagosome_map1lc3b,resmlp_52head,2,0.8888969112130582,549,24,checkpoint_average
autophagosome_map1lc3b,multitab_pilot,2,0.8825479897080623,549,24,checkpoint_average
autophagosome_map1lc3b,midas_ops,2,0.695566293498573,549,24,checkpoint_average
autophagosome_map1lc3b,scpair_ops,2,0.8772238130641616,549,24,checkpoint_average
autophagosome_map1lc3b,ridge,3,0.8715557442514629,591,24,checkpoint_average
autophagosome_map1lc3b,gbdt,3,0.905080955335498,591,24,checkpoint_average
autophagosome_map1lc3b,catboost_multirmse,3,0.89464502627653,591,24,checkpoint_average
autophagosome_map1lc3b,mlp,3,0.9047427657740498,591,24,checkpoint_average
autophagosome_map1lc3b,tabm_specialists,3,0.8514641312547889,591,24,checkpoint_average
autophagosome_map1lc3b,scbutterfly_ops_b,3,0.8257180835736962,591,24,checkpoint_average
autophagosome_map1lc3b,resmlp_52head,3,0.8988576977987766,591,24,checkpoint_average
autophagosome_map1lc3b,multitab_pilot,3,0.8924423947493155,591,24,checkpoint_average
autophagosome_map1lc3b,midas_ops,3,0.812740555111637,591,24,checkpoint_average
autophagosome_map1lc3b,scpair_ops,3,0.89195087152796,591,24,checkpoint_average
autophagosome_map1lc3b,ridge,4,0.8789021040979149,666,24,checkpoint_average
autophagosome_map1lc3b,gbdt,4,0.9179806550976276,666,24,checkpoint_average
autophagosome_map1lc3b,catboost_multirmse,4,0.9062481550104,666,24,checkpoint_average
autophagosome_map1lc3b,mlp,4,0.9198943445211248,666,24,checkpoint_average
autophagosome_map1lc3b,tabm_specialists,4,0.7310589309916452,666,24,checkpoint_average
autophagosome_map1lc3b,scbutterfly_ops_b,4,0.8276337399269393,666,24,checkpoint_average
autophagosome_map1lc3b,resmlp_52head,4,0.9159473021253292,666,24,checkpoint_average
autophagosome_map1lc3b,multitab_pilot,4,0.9009054563721852,666,24,checkpoint_average
autophagosome_map1lc3b,midas_ops,4,0.7039445497555005,666,24,checkpoint_average
autophagosome_map1lc3b,scpair_ops,4,0.9006182195814043,666,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,ridge,0,0.8870612828180526,422,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,gbdt,0,0.9215893106808148,422,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,catboost_multirmse,0,0.8985076893057106,422,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,mlp,0,0.9029257521308136,422,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,tabm_specialists,0,0.9044542374625908,422,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,scbutterfly_ops_b,0,0.7160209709174689,422,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,resmlp_52head,0,0.8952781629908405,422,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,multitab_pilot,0,0.828784772783148,422,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,midas_ops,0,0.6648282714614994,422,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,scpair_ops,0,0.8089655395738616,422,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,ridge,1,0.9044784803577504,374,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,gbdt,1,0.9284740120618166,374,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,catboost_multirmse,1,0.9127893046227492,374,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,mlp,1,0.9090901263354062,374,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,tabm_specialists,1,0.9217488450670762,374,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,scbutterfly_ops_b,1,0.742053489768897,374,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,resmlp_52head,1,0.902799535304918,374,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,multitab_pilot,1,0.8797996744583426,374,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,midas_ops,1,0.5580621363566315,374,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,scpair_ops,1,0.8246201541810348,374,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,ridge,2,0.8897491521788705,366,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,gbdt,2,0.9262996632210564,366,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,catboost_multirmse,2,0.9015016348170968,366,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,mlp,2,0.9135292175312176,366,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,tabm_specialists,2,0.0284719838241913,366,24,checkpoint_average
fe2+_ferhonox_live-cell_dye,scbutterfly_ops_b,2,0.0043835587003174,366,24,checkpoint_average
